_id_,comp_externo1,comp_externo2,comp_externo3,comp_externo4
89116,1176.811594,116.6331514,132,-230
1836,367.0289855,36.37604137,73,-230
9915,652.173913,50.41654697,122,-230
59470,28.98550725,2.872737719,76,-230
72758,107.2463768,10.62912956,59,-230
19752,568.115942,56.30565929,113,-230
81147,129.8550725,12.86986498,98,-230
66577,533.3333333,52.85837403,134,-230
18720,43.47826087,4.309106579,55,-230
84017,237.6811594,23.5564493,112,-230
35918,53.62318841,5.31456478,109,-229
40272,814.4927536,80.72392991,83,-230
74068,353.6231884,34.47285263,100,-230
7472,27.53623188,2.729100833,131,-230
58930,178.5507246,124,-230,
33624,482.3188406,47.80235564,131,-230
96584,130.4347826,132,-230,
1905,45.24057971,132,-230,
59378,869.5652174,86.18213157,123,-230
94773,-609,9999999770,,
8767,101.4492754,10.05458202,100,-230
80853,95.65217391,9.480034473,72,-230
5091,214.7826087,21.2869865,74,-230
8734,78.26086957,7.46911807,66,-230
84300,799.4202899,79.23010629,125,-230
45333,49.27536232,2.010916403,76,-230
43061,149.2753623,14.79459925,70,-230
37945,115.942029,10.77276645,132,-230
57331,54,-229,,
67135,8.695652174,0.861821316,85,-230
94279,933.0434783,92.47342718,121,-230
85247,1014.492754,100.5458202,116,-230
11121,20.28985507,2.010916403,33,-229
94987,620.6492754,43.9528871,132,-230
63685,884.057971,87.61850043,65,-230
47552,252.173913,24.99281816,52,-229
77593,579.7101449,57.45475438,62,-230
15513,69.56521739,2.010916403,108,-230
78661,1828.985507,181.2697501,117,-230
48978,175.0724638,14.65096237,125,-230
14260,1159.42029,114.9095088,128,-230
92273,374.7826087,37.14449871,132,-230
64823,235.5072464,23.34099397,87,-230
48964,186.6666667,18.50043091,93,-230
53853,144.9275362,14.3636886,104,-230
80976,937.6811594,92.93306521,134,-230
4233,147.826087,4.740017236,101,-230
26587,142.0289855,14.07641482,97,-230
38004,49.27536232,118,-230,
66822,327.5362319,32.46193623,56,-230
53396,111.5942029,9.767308245,82,-230
41625,136.2318841,13.50186728,129,-230
31978,2.895652174,118,-230,
28687,401.4492754,39.78741741,58,-230
57520,200,19.82189026,132,-230
9815,188.4057971,18.67279517,89,-230
9999,630.1449275,49.55472565,101,-230
26199,1417.391304,140.4768745,76,-230
38298,336.0869565,33.30939385,121,-230
44501,86.95652174,117,-230,
92659,475.3623188,47.11289859,131,-230
51372,304.3478261,126,-230,
42060,956.5217391,94.80034473,113,-230
3515,289.8550725,28.72737719,94,-230
83531,0.002898551,-608,9999999770,
26607,100,9.910945131,80,-230
83971,237.6811594,23.5564493,125,-230
80088,869.5652174,31.02556737,72,-230
63354,2385.507246,236.4263143,101,-230
7344,217.3913043,21.54553289,129,-230
7052,43.47826087,4.309106579,65,-230
87350,397.1014493,39.35650675,131,-230
90084,1168.086957,72.36139041,83,-230
45976,159.7101449,15.82878483,61,-229
12566,179.715942,17.81154841,106,-230
98546,312.7536232,30.99683999,85,-230
94021,233.0434783,23.09681126,52,-230
55882,339.1304348,33.61103131,74,-230
2658,579.7101449,28.72737719,110,-230
17179,-609,9999999770,,
19034,520,51.53691468,77,-230
42024,111.5942029,11.06004022,59,-229
48791,724.6376812,28.41137604,124,-230
86736,133.3333333,13.21459351,61,-230
35262,278.2608696,27.5782821,117,-230
56312,107.2463768,10.62912956,120,-230
11895,217.3913043,21.54553289,112,-230
20414,294.2028986,29.15828785,98,-230
14460,144.9275362,14.3636886,62,-230
86264,301.4492754,29.87647228,131,-230
44652,144.9275362,14.3636886,28,-230
37103,189.5652174,18.78770468,129,-230
16652,-609,9999999770,,
84703,2185.507246,216.604424,121,-230
95813,121.7391304,126,-230,
59302,595.0724638,58.97730537,128,-230
14705,327.5362319,32.46193623,127,-230
92808,956.5217391,11.40476874,103,-230
81606,115.942029,11.49095088,21,-230
28588,117.3913043,11.63458776,27,-229
84978,231.884058,22.40735421,121,-230
74724,879.4202899,87.1588624,113,-230
43584,1905.797101,188.882505,121,-230
83564,452.173913,44.81470842,132,-230
7619,867.826087,86.00976731,121,-230
66427,159.1304348,15.77133008,110,-230
77148,8.695652174,30,-229,
67831,1.736231884,131,-230,
15171,57.97101449,4.740017236,28,-230
23413,142.0289855,-608,-230,
46123,29.53623188,2.154553289,27,-230
98427,794.2028986,78.7130135,88,-229
71759,101.4492754,7.181844298,119,-230
38823,382.6086957,37.89141051,61,-230
94951,712.4637681,70.61189313,108,-230
3359,165.2173913,16.374605,123,-230
19200,222.8985507,22.09135306,65,-229
77567,95.65217391,9.480034473,54,-230
51754,110.7246377,10.97385809,59,-230
56422,469.5652174,46.53835105,46,-230
32263,1200,118.9313416,68,-230
33639,28.98550725,117,-230,
98150,273.9130435,27.14737144,129,-230
18887,81.15942029,8.043665613,101,-230
73428,528.9855072,52.42746337,121,-230
53719,594.2028986,58.89112324,123,-230
23544,173.9130435,5.458201666,91,-230
900,-609,9999999770,,
28740,144.9275362,14.3636886,102,-230
36103,123.1884058,128,-230,
36828,724.6376812,22.40735421,82,-230
44195,44.63768116,4.424016087,80,-230
58359,411.4202899,30.45101982,79,-230
21329,710.1449275,47.68744614,122,-230
23343,581.7391304,57.65584602,116,-230
47116,43.47826087,131,-230,
49441,55.07246377,5.458201666,66,-230
21617,162.3188406,13.93277794,75,-230
62103,226.0869565,22.40735421,121,-230
18672,136.2318841,13.50186728,72,-229
17872,144.9275362,14.3636886,52,-230
16206,71.01449275,7.038207412,56,-229
19148,508.6956522,50.41654697,112,-230
33118,113.0434783,11.2036771,57,-230
40592,355.0724638,35.19103706,132,-230
98067,442.0289855,43.80925022,106,-230
97457,489.8550725,48.54926745,96,-230
14490,28.98550725,105,-230,
64125,365.2173913,36.19649526,107,-230
3980,328.9855072,32.60557311,55,-230
2141,313.0434783,31.02556737,113,-230
34009,168.115942,16.66187877,55,-230
35446,77.39130435,7.67020971,106,-229
39786,463.7681159,45.9638035,83,-230
368,1290.724638,127.9230106,128,-230
31077,9.275362319,0.91927607,65,-229
1964,144.9275362,14.3636886,77,-230
18164,-609,9999999770,,
36533,144.9275362,14.3636886,69,-230
71449,149.2753623,14.79459925,83,-230
59683,43.47826087,59,-229,
78218,1031.594203,102.2407354,121,-230
72413,1260.481159,27.14737144,117,-230
97851,594.2028986,58.89112324,-18,-229
24223,58.08695652,5.756966389,108,-230
9100,-608,9999999770,,
66191,217.3913043,21.54553289,74,-230
18163,8.695652174,0.861821316,95,-229
56340,481.1594203,47.68744614,111,-230
66062,595.0724638,58.97730537,43,-230
222,117.1014493,11.60586038,128,-230
16479,748.115942,74.14536053,57,-230
82992,1117.391304,110.7440391,121,-230
41853,180.5797101,17.89715599,125,-230
98553,307.2463768,30.45101982,69,-230
31019,983.4782609,97.47199081,131,-230
31217,1159.42029,51.70927894,46,-230
80485,498.5507246,40.21832807,109,-230
97863,576.8115942,57.16748061,97,-230
57664,391.3043478,38.78195921,101,-230
23654,426.9565217,42.3154266,121,-230
33502,25.27536232,2.505027291,-16,-229
74321,111.3043478,11.03131284,132,-230
10015,318.8405797,11.77822465,76,-230
60403,869.5652174,86.18213157,54,-230
22266,292.7536232,29.01465096,98,-230
31594,562.8985507,84,-229,
74567,118.0434783,11.69922436,102,-230
29270,453.6231884,44.9583453,97,-230
52964,479.7101449,47.54380925,127,-230
40261,205.7971014,20.39643781,121,-230
20781,430.4347826,29.48577995,125,-230
21862,92.75362319,1.43636886,99,-230
19937,171.0144928,9.278942833,130,-230
25712,320.2898551,31.7437518,64,-229
50130,811.5942029,80.43665613,122,-230
40974,90.72463768,8.991669061,116,-230
13938,169.5652174,16.80551566,118,-230
96729,688.115942,68.19879345,115,-230
16768,678.5768116,67.25337547,14,-230
2774,53.91304348,5.343292157,100,-230
51981,787.6231884,78.06090204,67,-229
87708,157.9710145,15.65642057,132,-230
30292,362.3188406,35.90922149,97,-230
28785,542.0289855,53.72019535,116,-230
80632,171.0144928,16.94915254,83,-230
74495,2426.666667,240.5056018,93,-230
18869,156.5217391,15.51278368,53,-230
83394,127.5362319,12.64004596,73,-230
4429,244.6376812,24.24590635,100,-230
13604,57.97101449,5.745475438,110,-230
16392,417.3913043,26.5728239,101,-230
73010,859.5652174,85.19103706,99,-230
53543,147.826087,14.65096237,93,-230
29688,166.6666667,16.51824188,111,-230
14926,373.9130435,37.05831658,123,-230
25914,217.3913043,21.54553289,75,-230
22636,177.6811594,7.497845447,124,-230
6928,249.2753623,18.96006895,86,-230
93894,469.5652174,46.53835105,101,-230
46173,579.7101449,57.45475438,128,-230
57337,220.2898551,21.83280666,40,-229
59649,289.8550725,28.72737719,123,-230
33658,266.6666667,3.820741166,81,-229
67898,542.0289855,53.72019535,54,-230
6560,389.8550725,82,-230,
68507,579.7101449,57.45475438,117,-230
37276,115.942029,11.49095088,113,-230
9105,74,-230,,
41424,1242.753623,100.5458202,123,-230
9586,398.5507246,39.50014364,53,-230
5781,1071.014493,106.1476587,71,-230
36094,237.7681159,23.56506751,39,-230
2063,92.84057971,9.201378914,103,-230
60511,379.7101449,26.86009767,129,-230
95008,169.2753623,16.77678828,117,-230
46145,81,-230,,
43009,7.246376812,-608,-230,
78566,1877.681159,186.0959494,126,-230
66625,217.3913043,14.3636886,75,-230
42358,28.98550725,2.872737719,127,-230
51088,734.7826087,72.82390118,93,-230
37000,742.0289855,73.54208561,119,-230
62355,289.8550725,28.72737719,69,-230
32357,133.3333333,13.21459351,128,-230
16442,14.49275362,74,-230,
29940,324.6376812,32.17466245,97,-230
7288,434.7826087,43.09106579,122,-230
31615,979.7101449,38.78195921,69,-230
45400,318.8405797,20.10916403,98,-230
2833,217.3913043,21.54553289,49,-229
22350,101,-230,,
83467,429.5652174,42.573973,105,-230
97276,256.5217391,25.42372881,120,-230
10993,1913.043478,189.6006895,58,-230
16087,127.5362319,12.64004596,82,-230
13105,336.5217391,33.35248492,96,-230
29488,203.4782609,20.16661879,115,-230
23303,121.4492754,107,-230,
95025,179.7101449,17.81097386,122,-230
81913,566.6666667,56.16202241,-39,-230
78568,148.6956522,14.7371445,119,-230
98879,457.9710145,45.38925596,112,-230
39262,520.6811594,51.60442402,64,-230
94672,766.3768116,75.95518529,131,-230
59048,507.2463768,9.480034473,129,-230
66589,202.8985507,20.10916403,65,-230
35320,449.2753623,44.52743465,121,-230
87983,1255.072464,124.3895432,134,-230
36473,63.30434783,6.274059178,117,-230
78339,574.7826087,56.96638897,129,-230
97358,1591.304348,157.7133008,128,-230
66258,327.5362319,32.46193623,128,-230
55996,495.2173913,49.08072393,110,-230
28614,956.5217391,94.80034473,90,-230
8991,185.5072464,18.3855214,48,-230
82801,365.2173913,36.19649526,122,-230
12743,90,-230,,
96975,408.6956522,40.50560184,121,-230
79489,220.2898551,21.83280666,131,-230
23065,217.3913043,21.54553289,65,-230
41242,139.1304348,13.78914105,-43,-230
79201,434.7826087,43.09106579,-27,-230
21829,557.4115942,83,-230,
42415,147.826087,14.65096237,118,-230
47204,144.9275362,14.3636886,64,-230
61466,379.7101449,37.63286412,98,-230
87062,400.8695652,35.90922149,129,-230
88414,321.7391304,15.68514795,124,-230
74471,724.6376812,71.81844298,113,-230
3600,1020,71.89026142,26,-230
32077,144.942029,14.36512496,79,-230
17450,652.173913,3.447285263,129,-230
3149,869.5652174,86.18213157,107,-230
93819,527.5362319,52.28382649,117,-230
52918,858.8405797,85.11921862,27,-230
70269,330.4347826,32.74921,-18,-229
57505,724.6376812,6.779661017,129,-230
24209,402.8985507,37.0295892,127,-230
29096,-609,9999999770,,
16045,724.6376812,71.81844298,88,-230
79173,460.8695652,45.67652973,121,-230
1320,188.4057971,18.67279517,68,-230
40468,289.8550725,28.72737719,89,-230
96554,168.6956522,12.35277219,92,-230
24206,127.5362319,12.64004596,102,-230
58117,144.9275362,6.607296754,60,-230
30799,159.4202899,15.80005745,60,-230
97564,347.826087,7.756391841,64,-230
32134,260.8695652,25.85463947,119,-230
66013,434.7826087,19.82189026,79,-230
43959,117,-230,,
36306,400.8695652,39.72996265,95,-230
73284,55.07246377,94,-230,
41908,173.9130435,14.50732548,36,-230
37719,121.7391304,12.06549842,75,-230
82714,1955.942029,193.8523413,125,-230
43550,231.8695652,22.98046538,99,-230
66070,371.0144928,36.7710428,106,-230
3116,170.4347826,16.89169779,118,-230
57271,718.8405797,14.3636886,125,-230
62373,153.6231884,15.22550991,57,-230
75096,1640.57971,162.5969549,131,-230
85096,34.7826087,114,-230,
11521,114.4927536,11.34731399,114,-230
67010,452.7536232,44.87216317,73,-230
51831,1449.275362,143.636886,116,-230
69392,217.1014493,21.0284401,128,-230
38368,376.8115942,37.34559035,92,-230
65061,115.942029,132,-230,
67290,437.6811594,43.37833956,112,-230
56332,231.884058,22.98190175,63,-230
95339,1357.971014,134.5877621,132,-230
5126,1255.072464,63.20022982,69,-230
85557,839.1304348,83.16575697,131,-230
24742,308.6956522,30.59465671,132,-230
58908,337.6811594,33.46739443,103,-230
70496,115.942029,8.043665613,55,-230
28273,75,-230,,
45512,144.9275362,14.3636886,114,-230
33438,8.695652174,0.861821316,-608,-229
35096,514.4927536,50.99109451,59,-230
98775,1434.782609,142.2005171,109,-230
26061,43.47826087,69,-230,
3656,17.39130435,67,-230,
5564,255.6521739,25.33754668,123,-230
32349,372.4637681,14.36340132,115,-230
83559,427.5362319,42.37288136,83,-230
85076,52.17391304,5.170927894,80,-230
16121,198.6956522,19.69261706,66,-230
68459,1188.405797,53.86383223,122,-230
80250,141.4492754,11.86440678,127,-230
50227,113.0434783,11.2036771,92,-230
40425,111.5942029,11.06004022,69,-229
6908,268.4057971,26.60155128,49,-230
72921,1156.521739,114.622235,79,-230
12797,31.30434783,1.723642631,113,-230
17360,139.1304348,13.78914105,43,-230
56666,289.8550725,20.10916403,22,-230
92691,-608,9999999770,,
45193,385.5072464,20.39643781,115,-230
45000,4.173913043,0.413674232,75,-230
58966,434.7826087,43.09106579,113,-230
27049,190.7246377,18.90261419,59,-230
27659,698.5507246,69.23297903,74,-230
73028,-609,9999999770,,
59661,219.4202899,21.74662453,122,-230
13114,463.7681159,45.9638035,131,-230
59181,98.84057971,9.796035622,50,-230
46306,1291.014493,127.951738,127,-230
76862,75.36231884,96,-230,
68534,315.942029,31.31284114,58,-230
74102,34.7826087,3.447285263,40,-230
73973,156.5217391,11.49095088,106,-230
44289,86.95652174,7.181844298,105,-230
70558,359.4202899,35.62194772,125,-230
279,607.2463768,60.18385521,132,-230
25286,607.2463768,40.18960069,121,-230
50976,89.27536232,8.848032175,64,-229
55412,320.2898551,31.7437518,120,-230
91247,579.7101449,25.5673657,23,-230
25195,37.68115942,3.734559035,43,-230
25162,449.2753623,44.52743465,98,-230
74816,292.7536232,29.01465096,93,-230
38538,150.7246377,14.93823614,128,-230
45508,57.97101449,4.59638035,122,-230
19753,1211.594203,120.0804367,120,-230
18222,204.9275362,20.31025567,95,-230
84658,1414.492754,140.1896007,122,-230
28801,202.8985507,20.10916403,84,-230
82247,144.9275362,14.3636886,121,-230
23196,1935.652174,191.8414249,96,-230
66833,797.1014493,31.62884229,80,-230
16950,724.6376812,71.81844298,113,-230
34783,198.5507246,19.67825338,-45,-230
92,511.5942029,43.09106579,132,-230
86463,720.2898551,71.38753232,123,-230
4891,73,-230,,
79950,409.8550725,40.62051135,24,-230
42657,98.55072464,9.767308245,62,-230
51729,130.4347826,12.92731974,109,-230
92053,434.7826087,43.09106579,128,-230
92419,92.75362319,9.192760701,86,-230
84708,86.95652174,6.176386096,120,-230
91137,571.0144928,56.59293307,61,-230
72978,579.7101449,57.45475438,121,-230
27961,414.4927536,41.08014938,115,-230
6590,293.9130435,21.71789716,121,-230
46633,243.4782609,24.13099684,129,-230
58766,851.5072464,84.39241597,107,-230
56881,579.7101449,57.45475438,56,-230
25283,579.7101449,18.81643206,98,-230
83672,579.7101449,55.15656421,125,-230
31493,231.884058,14.3636886,129,-230
33904,724.6376812,12.92731974,120,-230
41274,67.82608696,6.722206263,92,-230
33525,226.0869565,22.40735421,124,-230
77324,707.2463768,92,-230,
65578,605.7971014,60.04021833,97,-230
85818,75.36231884,7.46911807,78,-230
21630,127.5362319,12.64004596,127,-230
12314,133.5072464,13.23182993,124,-230
62084,84.05797101,8.330939385,122,-230
28505,237.3913043,23.52772192,124,-230
21963,579.7101449,57.45475438,56,-230
54889,79.71014493,117,-230,
61488,319.2753623,31.64320598,68,-230
86743,57.97101449,5.745475438,127,-230
59634,437.6811594,43.37833956,51,-230
73644,521.7391304,51.70927894,127,-230
89604,487.2463768,48.29072106,128,-230
24597,88,-230,,
75591,81.73913043,8.101120368,64,-229
66301,342.0289855,33.89830508,-12,-230
41794,472.4637681,46.82562482,107,-230
89277,286.9565217,6.320022982,72,-230
43559,162.3188406,16.08733123,125,-230
62142,130.4347826,9.999425452,8,-230
11357,-609,9999999770,,
26054,70.14492754,6.95202528,83,-229
55914,292.173913,28.95719621,129,-230
74998,281.1594203,27.86555587,119,-230
59641,562.3188406,55.73111175,47,-230
9528,442.9681159,43.90232692,117,-230
69714,246.3768116,24.41827061,77,-230
69399,513.0434783,50.84745763,84,-230
96232,144.9275362,3.303648377,103,-230
63079,62.60869565,6.205113473,79,-230
66516,195.6521739,16.94915254,113,-230
24951,217.3913043,21.54553289,4,-230
25862,1884.057971,186.7279517,132,-230
97002,1388.788406,137.6420569,74,-230
14925,144.9246377,14.36340132,49,-229
50744,202.8985507,20.10916403,51,-229
54520,428.9855072,42.51651824,125,-230
53843,289.8550725,28.72737719,48,-229
38131,144.9275362,5.946567078,76,-230
19556,108.6956522,10.77276645,132,-230
67574,113.0434783,8.129847745,-1,-230
20583,202.8985507,20.10916403,131,-230
97828,231.884058,22.98190175,111,-230
17112,940.2898551,93.19161161,105,-230
73443,733.9130435,72.73771905,108,-230
30856,428.9855072,42.51651824,-28,-229
32889,124.6376812,12.35277219,101,-230
73585,258.2608696,22.98190175,73,-230
81254,478.2608696,47.40017236,69,-230
32890,811.5942029,6.894570526,103,-230
91484,173.9130435,17.23642631,79,-230
615,350.7246377,34.7601264,-28,-229
15677,95.65217391,8.618213157,106,-230
33087,237.1014493,23.49899454,113,-230
86657,152.173913,15.08187302,131,-230
27273,135.6521739,13.44441253,84,-230
64476,385.5072464,38.20741166,126,-230
65855,478.2608696,47.40017236,132,-230
96860,352.173913,34.90376329,76,-230
93517,475.3623188,47.11289859,132,-230
58223,194.2086957,19.24791727,125,-230
31300,173.9130435,17.23642631,111,-230
25726,443.4782609,37.34559035,54,-230
48061,1794.492754,177.8511922,64,-230
11559,31.88405797,3.160011491,120,-230
28438,101.373913,125,-230,
25470,37.68115942,-608,-230,
19692,200,19.82189026,62,-230
5828,724.6376812,29.99051997,110,-230
19631,515.942029,51.1347314,62,-230
85720,471.0144928,29.07210572,122,-230
8939,524.6376812,51.99655271,61,-229
4248,37.68115942,3.590922149,109,-230
22160,869.5652174,86.18213157,113,-230
30736,-608,9999999770,,
7066,50.72463768,4.883654122,63,-230
87992,57.64347826,4.021832807,71,-230
47661,724.6376812,71.81844298,-40,-229
28391,188.115942,18.6440678,68,-229
82774,57.97101449,5.745475438,77,-230
24307,414.4927536,41.08014938,115,-230
