_id_,fecha_inicio,comp_interno1,comp_interno2,comp_interno3,comp_interno4,categoria1,categoria2,categoria3,comp_externo1,comp_externo2,comp_externo3,comp_externo4
1142,28/01/2016,0,b'0',26,49,1,6,171,95.36231884,9.393852341,92,-230
36851,09/03/2018,0,b'1',32,48,1,9,177,86.95652174,8.618213157,128,-230
89908,03/12/2020,1013.171226,b'1',17,57,1,5,162,405.7971014,26.71646079,98,-230
6646,25/05/2016,861.195542,b'1',19,51,3,8,164,58.08695652,5.756966389,127,-230
16069,11/11/2016,405.2684904,b'0',10,60,2,9,155,399.4202899,39.58632577,118,-230
37012,23/10/2017,0,b'0',15,48,2,9,160,82.31884058,8.158575122,65,-229
95409,10/12/2020,0,b'1',25,52,1,9,170,1014.492754,100.5458202,117,-230
54697,14/11/2018,0,b'0',12,68,1,4,157,90.72463768,8.991669061,47,-229
14607,08/09/2016,0,b'1',24,63,1,10,169,14.49275362,0.91927607,83,-230
16751,28/11/2016,0,b'1',21,45,1,5,166,333.3333333,33.03648377,101,-230
70222,09/12/2019,0,b'0',1,69,3,9,146,500.2898551,49.58345303,-28,-230
93344,15/12/2020,0,b'1',24,67,3,6,169,43.47826087,123,-230,
95058,30/12/2020,0,b'0',8,44,1,9,153,156.5217391,15.51278368,86,-230
30245,11/10/2017,0,b'0',15,47,3,9,160,43.47826087,3.131284114,105,-230
38916,07/12/2017,1722.391084,b'1',2,59,1,9,147,153.6231884,15.22550991,70,-230
93728,20/01/2021,1519.756839,b'1',9,52,1,9,154,93.04347826,9.221488078,60,-230
11035,22/06/2016,1519.756839,b'1',17,61,2,9,162,330.5507246,28.72737719,60,-230
55342,31/10/2018,1013.171226,b'0',11,50,2,9,156,34.7826087,74,-230,
92102,10/11/2020,0,b'0',19,55,3,9,164,764.6376812,29.81901752,62,-230
88962,13/11/2020,0,b'1',9,40,1,9,154,165.2173913,13.35823039,87,-230
14730,28/09/2016,0,b'1',1,56,3,9,146,148.9855072,13.78914105,121,-230
54397,22/10/2018,1215.805471,b'1',11,75,1,9,156,147.826087,14.65096237,93,-230
6963,28/04/2016,0,b'1',7,42,1,11,152,111.5942029,11.06004022,87,-230
1356,26/07/2016,0,b'1',25,53,3,9,170,521.7391304,42.22924447,51,-230
11165,28/07/2016,0,b'1',19,74,3,9,164,370.915942,36.7612755,70,-229
42238,11/02/2019,0,b'1',1,53,1,9,146,357.1014493,35.3921287,76,-230
27378,24/07/2017,0,b'0',14,41,1,6,159,75.36231884,5.745475438,113,-230
25401,15/05/2017,5065.85613,b'1',15,55,6,7,160,272.0289855,26.96064349,113,-230
74628,28/11/2019,0,b'1',4,56,2,6,149,1224.637681,121.3731686,120,-230
23258,16/03/2017,658.5612969,b'1',1,59,1,9,146,92.75362319,9.192760701,26,-230
83192,22/07/2020,0,b'1',15,56,1,9,160,855.3623188,84.77449009,127,-230
20042,13/02/2017,0,b'1',14,51,1,9,159,763.7681159,75.6966389,112,-230
72087,22/10/2019,2532.928065,b'1',19,60,2,9,164,464.6376812,33.18012065,34,-230
28848,31/07/2017,4660.587639,b'1',1,55,2,9,146,672.4637681,66.64751508,102,-230
79683,13/05/2020,0,b'0',19,41,3,9,164,232.173913,6.742315427,125,-230
91755,16/12/2020,0,b'1',19,51,1,5,164,411.5942029,40.79287561,119,-230
1207,16/12/2016,0,b'1',1,52,1,9,146,121.7391304,12.06549842,81,-230
47199,06/08/2018,0,b'1',14,58,3,9,159,118,-230,,
90638,11/11/2020,0,b'1',1,68,2,6,146,1197.101449,118.6440678,100,-230
92331,29/12/2020,0,b'0',15,51,1,9,160,169.5652174,16.80551566,51,-229
34594,11/10/2017,0,b'0',1,40,1,9,146,196.5217391,19.47716174,75,-230
54273,27/11/2018,0,b'1',19,53,4,9,164,136.2289855,92,-230,
23312,24/02/2017,1519.756839,b'1',16,53,1,6,161,28.98550725,2.872737719,45,-230
5326,18/03/2016,1519.756839,b'1',29,45,1,9,174,6.086956522,93,-230,
39140,08/12/2017,0,b'1',24,60,1,10,169,54.20289855,5.372019535,45,-229
56742,10/11/2018,1013.171226,b'1',15,71,1,9,160,-609,-230,,
44849,08/05/2018,0,b'1',16,59,2,9,161,333.3333333,33.03648377,82,-230
39432,03/04/2018,962.5126646,b'1',30,63,2,11,175,115.942029,11.49095088,109,-229
63706,30/08/2019,0,b'1',14,55,2,9,159,150.7246377,4.854926745,115,-230
41604,03/04/2018,0,b'1',1,52,2,7,146,188.4057971,18.67279517,87,-230
61463,29/03/2019,1418.439716,b'1',21,74,1,9,166,2336.231884,186.6992244,99,-230
49722,02/03/2019,0,b'0',5,53,1,9,150,65.2173913,1.723642631,118,-230
59376,03/05/2019,0,b'1',1,55,1,6,146,1052.173913,104.2803792,115,-230
31261,11/07/2017,506.585613,b'1',10,50,3,3,155,289.8550725,15.80005745,92,-230
86089,01/10/2020,0,b'0',14,47,1,6,159,394.2028986,39.06923298,120,-230
94919,20/01/2021,0,b'1',1,43,1,5,146,478.2608696,47.40017236,131,-230
67484,22/07/2019,0,b'0',27,43,1,9,172,120.8695652,11.97931629,3,-229
92760,20/01/2021,0,b'0',17,62,1,9,162,275.3623188,27.29100833,109,-230
56894,14/11/2018,1418.439716,b'1',17,66,1,9,162,295.6521739,29.30192473,100,-230
70031,14/01/2020,0,b'0',19,47,3,1,164,78.26086957,114,-230,
43940,21/03/2018,881.4589666,b'1',28,63,2,9,173,289.8550725,10.91640333,90,-230
58757,09/01/2019,0,b'1',22,42,1,9,167,131.884058,13.07095662,59,-230
81672,28/05/2020,506.585613,b'1',1,52,1,8,146,202.8985507,20.10916403,82,-230
29320,22/06/2017,0,b'1',19,64,3,7,164,724.6376812,71.81844298,73,-230
93807,19/11/2020,3951.367781,b'1',11,54,1,9,156,131.884058,13.07095662,126,-230
13284,16/11/2016,0,b'0',24,54,2,10,169,128,-230,,
3551,21/07/2016,1418.439716,b'1',8,55,2,9,153,182.6086957,18.09824763,67,-230
15011,13/12/2016,8966.56535,b'1',25,48,2,9,170,166.3768116,16.48951451,89,-230
18775,05/04/2017,0,b'1',21,68,2,5,166,373.0434783,36.97213444,98,-230
26088,01/12/2017,1215.805471,b'1',19,68,1,9,164,1243.478261,123.2404481,111,-230
28918,17/08/2017,1823.708207,b'1',24,71,3,9,169,157.9710145,128,-230,
47637,15/05/2018,0,b'0',14,59,3,6,159,144.9275362,-608,-230,
1335,03/03/2016,3039.513678,b'1',15,54,1,9,160,144.9275362,14.3636886,47,-229
39734,13/12/2017,5065.85613,b'0',1,61,2,9,146,1268.115942,125.6822752,132,-230
57749,20/12/2018,2026.342452,b'0',1,51,1,9,146,57.97101449,5.745475438,15,-230
66446,29/10/2019,0,b'1',14,75,3,9,159,173.9130435,131,-230,
26810,03/07/2017,2026.342452,b'1',15,54,2,6,160,289.8550725,28.72737719,114,-230
49618,25/07/2018,0,b'1',18,68,2,6,163,844.9275362,83.74030451,34,-229
9675,17/06/2016,0,b'0',25,44,2,9,170,84,-230,,
81501,22/06/2020,0,b'1',2,68,3,9,147,579.7101449,57.45475438,128,-230
44749,19/06/2018,0,b'1',26,75,3,6,171,509.5652174,50.5027291,66,-230
49345,23/07/2018,0,b'1',14,37,1,9,159,360,35.67940247,105,-230
33173,27/09/2017,0,b'1',14,49,2,9,159,168.115942,16.66187877,109,-230
29369,15/06/2017,0,b'1',14,63,3,9,159,350.7246377,34.7601264,72,-230
91953,28/12/2020,3039.513678,b'1',6,49,2,3,151,0,-608,-230,
72858,27/01/2020,0,b'1',24,49,1,6,169,86.95652174,8.043665613,131,-230
7291,03/06/2016,0,b'1',1,46,1,11,146,113.0434783,11.2036771,121,-230
25583,25/04/2017,810.5369807,b'1',2,52,3,6,147,844.9275362,83.74030451,59,-230
16626,09/11/2016,0,b'1',6,47,2,8,151,65.10144928,87,-230,
9166,22/06/2016,0,b'1',19,47,3,7,164,-608,9999999770,,
77017,26/02/2020,3546.099291,b'1',13,54,3,9,158,233.3333333,23.12553864,88,-230
71254,23/12/2019,0,b'1',14,74,2,9,159,301.4492754,27.14737144,113,-230
49024,26/06/2018,1519.756839,b'0',19,61,3,7,164,533.3333333,52.85837403,40,-230
71965,06/05/2020,911.8541033,b'1',25,49,1,9,170,695.6521739,11.49095088,107,-230
91047,09/12/2020,2026.342452,b'1',2,58,6,9,147,169.5652174,16.80551566,121,-230
67675,15/10/2019,0,b'1',6,72,1,9,151,60.14492754,4.021832807,117,-230
53825,15/10/2018,0,b'1',24,61,1,9,169,727.8811594,72.13990233,76,-230
38833,23/11/2017,0,b'0',21,47,1,9,166,328.6956522,32.57684573,131,-230
57897,28/12/2018,1418.439716,b'1',24,57,2,1,169,63.1884058,5.170927894,87,-230
5340,28/04/2016,2026.342452,b'1',14,65,3,6,159,586.9275362,46.96926171,131,-230
24892,03/08/2017,0,b'0',21,47,1,3,166,231.884058,22.98190175,95,-230
17736,28/02/2017,0,b'0',1,60,2,9,146,466.6666667,46.25107728,74,-230
78212,20/02/2020,0,b'1',14,41,1,9,159,162.0289855,16.05860385,90,-230
94334,15/02/2021,0,b'1',32,57,1,2,177,434.7826087,53,-229,
13050,31/08/2016,0,b'1',14,49,2,6,159,1043.478261,103.4185579,98,-230
15741,20/12/2016,1519.756839,b'1',22,46,2,9,167,191.3043478,18.96006895,124,-230
68252,15/08/2019,0,b'1',14,65,3,9,159,724.6376812,71.81844298,122,-230
81968,16/07/2020,0,b'1',19,41,1,9,164,97.68115942,9.681126113,122,-230
74191,04/12/2019,3039.513678,b'1',25,51,2,9,170,72.46376812,131,-230,
29275,25/05/2017,0,b'1',1,68,1,9,146,669.8550725,66.38896869,88,-230
38897,24/11/2017,0,b'0',30,62,1,11,175,98.55072464,132,-230,
87881,29/10/2020,1215.805471,b'1',14,58,1,6,159,8.811594203,0.873312267,3,-229
27351,29/06/2017,1215.805471,b'1',14,70,3,6,159,400,3.131284114,121,-230
91822,06/11/2020,6079.027356,b'0',1,70,2,9,146,368.115942,23.84372307,122,-230
24665,24/05/2017,0,b'1',24,44,1,10,169,124.6376812,12.35277219,77,-230
22991,19/01/2017,0,b'1',11,41,1,9,156,14.49275362,1.43636886,90,-230
55400,15/01/2019,1013.171226,b'1',23,57,3,9,168,281.1594203,27.86555587,63,-229
9602,05/10/2016,0,b'0',1,51,1,9,146,197.1014493,95,-229,
72207,17/10/2019,506.585613,b'1',25,44,1,9,170,-608,9999999770,,
24100,27/02/2017,0,b'1',11,53,2,9,156,498.5507246,49.41108877,125,-230
20320,25/11/2016,0,b'0',24,45,3,9,169,75.36231884,7.46911807,109,-230
14350,15/09/2016,0,b'1',22,49,1,6,167,289.8550725,12.95604711,115,-230
32795,08/11/2017,1215.805471,b'0',1,51,1,9,146,217.3913043,21.54553289,113,-230
66592,28/06/2019,2532.928065,b'1',11,58,1,6,156,1547.826087,153.4041942,128,-230
58102,22/07/2019,0,b'0',23,57,2,9,168,182.6086957,18.09824763,80,-230
5167,22/04/2016,303.9513678,b'1',10,48,1,8,155,33.33333333,2.729100833,55,-230
69400,06/01/2020,1215.805471,b'1',21,53,2,9,166,359.4202899,35.62194772,-26,-230
89630,01/12/2020,2026.342452,b'1',19,57,1,13,164,579.7101449,57.45475438,117,-230
75519,17/12/2019,861.195542,b'1',16,51,1,6,161,1026.666667,101.75237,102,-230
80571,29/05/2020,0,b'1',25,47,2,9,170,156.5217391,10.6549842,131,-230
2095,21/01/2016,0,b'0',19,55,3,9,164,23.47826087,132,-230,
47883,22/05/2018,0,b'1',3,66,1,9,148,86.95652174,5.745475438,109,-230
55993,04/04/2019,354.6099291,b'0',6,57,1,6,151,159.4202899,15.80005745,121,-230
70170,30/09/2019,0,b'0',15,66,1,6,160,28.98550725,2.872737719,88,-230
79786,15/05/2020,506.585613,b'1',19,68,1,3,164,213.0434783,21.11462223,112,-230
6034,23/05/2016,0,b'0',1,50,1,9,146,74,-230,,
3542,05/05/2016,2026.342452,b'1',8,64,1,9,153,192.7536232,19.10370583,68,-229
25053,05/06/2017,0,b'0',15,41,3,9,160,185.5072464,2.700373456,80,-230
8883,21/06/2016,0,b'1',6,59,1,9,151,88.4057971,8.761850043,113,-230
80230,02/06/2020,0,b'1',1,46,1,9,146,527.5362319,52.28382649,80,-230
98213,14/04/2021,0,b'1',3,54,2,9,148,1226.086957,121.5168055,127,-230
48582,19/09/2018,0,b'1',19,53,1,9,164,404.3478261,40.07469118,64,-229
33025,15/03/2018,1013.171226,b'1',14,37,3,6,159,35.65217391,3.533467394,81,-230
12243,16/08/2016,0,b'1',14,68,2,9,159,804.3478261,79.7184717,83,-230
52670,05/10/2018,0,b'0',2,41,1,9,147,153.6231884,8.905486929,81,-230
90070,25/11/2020,0,b'1',14,53,3,9,159,301.4492754,142,-230,
74241,26/11/2019,0,b'0',1,42,1,9,146,99.13043478,9.824762999,78,-230
87499,21/10/2020,0,b'1',14,75,3,6,159,579.7101449,57.45475438,68,-230
33347,11/09/2017,0,b'1',3,54,1,9,148,200,19.82189026,132,-230
70806,07/11/2019,0,b'0',14,52,3,9,159,98.23188406,9.73570813,124,-230
37939,27/11/2017,506.585613,b'1',30,70,1,9,175,92.75362319,9.192760701,89,-230
1600,27/01/2016,2938.196555,b'0',19,56,3,3,164,279.3623188,27.68744614,120,-230
29655,28/08/2017,506.585613,b'0',10,51,3,9,155,173.6231884,17.20769894,80,-230
54766,30/01/2019,1722.391084,b'0',7,72,1,8,152,345.2173913,15.80005745,90,-230
43118,23/08/2018,0,b'1',22,50,1,9,167,682.173913,67.60988222,129,-230
6393,16/12/2016,9118.541033,b'1',2,73,2,9,147,449.2753623,44.52743465,129,-230
21328,23/01/2017,1013.171226,b'1',25,73,1,9,170,1333.333333,43.09106579,93,-230
23941,18/07/2017,0,b'1',6,60,1,6,151,86.95652174,127,-230,
77660,25/03/2020,0,b'1',14,51,2,9,159,443.4782609,43.9528871,105,-230
24534,21/08/2017,1013.171226,b'0',24,59,1,10,169,1176.811594,28.72737719,124,-230
20860,10/01/2017,861.195542,b'1',25,74,4,5,170,1521.449275,150.7900029,125,-230
35268,18/12/2017,1013.171226,b'1',31,58,1,9,176,295.6521739,29.30192473,96,-230
87998,26/10/2020,0,b'1',22,58,3,9,167,110.1449275,10.91640333,124,-230
8082,17/06/2016,0,b'0',3,55,3,9,148,324.057971,32.1172077,112,-230
45968,19/04/2018,0,b'0',1,48,1,9,146,655.3623188,64.95259983,112,-230
39705,22/02/2018,0,b'0',14,50,2,9,159,422.8985507,41.91324332,67,-230
11427,06/07/2016,2026.342452,b'0',25,62,2,6,170,257.9710145,25.5673657,101,-230
47766,21/06/2018,2532.928065,b'1',3,73,3,5,148,404.057971,40.0459638,128,-230
90317,06/11/2020,0,b'1',14,74,1,9,159,941.1246377,93.27434645,62,-229
6069,15/04/2016,1418.439716,b'1',12,73,1,9,157,408.115942,40.34472853,109,-230
82220,08/05/2020,0,b'1',19,56,3,6,164,36.8115942,1.292731974,100,-230
28958,07/06/2017,0,b'1',7,71,2,6,152,423.1884058,41.9419707,85,-230
72336,24/03/2020,0,b'0',16,43,1,7,161,43.47826087,2.298190175,65,-230
26850,17/05/2017,4559.270517,b'1',22,45,2,3,167,878.2608696,87.04395289,118,-230
55678,24/01/2019,0,b'1',3,61,1,11,148,65.2173913,6.463659868,-17,-230
33645,11/12/2017,0,b'0',1,48,3,9,146,85.50724638,8.474576271,75,-230
7199,11/07/2016,0,b'1',1,75,2,9,146,81,-230,,
55521,30/10/2018,0,b'1',19,53,4,9,164,513.3333333,50.876185,110,-230
54927,05/10/2018,0,b'0',23,62,2,9,168,600,59.46567078,114,-230
7679,26/05/2016,0,b'0',14,61,3,9,159,579.7101449,57.45475438,77,-230
92261,14/01/2021,0,b'1',19,58,1,9,164,774.7826087,5.458201666,117,-230
58046,15/08/2019,709.2198582,b'0',19,54,3,9,164,28.98550725,2.872737719,83,-230
48089,20/09/2018,0,b'0',19,56,3,9,164,1072.463768,5.429474289,74,-230
77834,27/03/2020,0,b'0',15,52,2,8,160,1238.550725,122.7520827,81,-230
91065,12/10/2020,0,b'1',14,59,1,6,159,466.0869565,46.19362252,125,-230
50611,27/08/2018,0,b'1',19,55,2,6,164,426.0869565,42.22924447,105,-230
80419,10/06/2020,0,b'0',11,58,3,9,156,334.7826087,33.18012065,119,-230
34687,07/09/2017,0,b'1',25,45,2,9,170,214.4927536,10.05458202,91,-230
50314,16/07/2018,1823.708207,b'1',24,63,1,6,169,964.6376812,95.60471129,64,-230
44303,08/03/2018,0,b'1',2,74,4,1,147,85.50724638,8.474576271,85,-230
59753,31/01/2019,2532.928065,b'0',1,52,2,9,146,336.2318841,33.32375754,107,-230
84644,31/08/2020,0,b'0',14,44,1,9,159,72.17391304,7.15311692,56,-230
84210,31/08/2020,0,b'1',1,75,2,9,146,1585.507246,157.1387532,122,-230
90867,04/12/2020,0,b'1',10,67,2,9,155,128.6956522,138,-230,
91757,15/12/2020,3546.099291,b'1',30,68,2,9,175,649.2753623,64.34932491,52,-230
14719,28/11/2016,0,b'1',15,47,3,9,160,20.28985507,2.010916403,79,-229
10368,29/06/2016,1215.805471,b'0',30,74,1,9,175,353.3333333,29.01465096,119,-230
22658,17/01/2017,0,b'1',31,56,2,9,176,208.6956522,20.68371158,54,-230
84308,25/08/2020,0,b'1',14,69,3,9,159,724.6376812,71.81844298,101,-230
38841,21/02/2018,2026.342452,b'1',24,68,3,9,169,292.7536232,29.01465096,110,-229
66763,20/06/2019,0,b'1',1,58,1,9,146,663.7681159,65.78569377,129,-230
35470,10/01/2018,0,b'0',19,59,2,7,164,2107.536232,208.8767596,100,-230
10590,23/06/2016,709.2198582,b'1',7,71,1,9,152,275.6521739,2.298190175,124,-230
57923,18/02/2019,0,b'0',14,52,2,3,159,400,39.64378052,120,-230
12659,03/11/2016,0,b'1',15,54,1,9,160,217.3913043,21.54553289,79,-230
67336,21/07/2019,1925.025329,b'1',30,68,1,11,175,1795.843478,20.10916403,66,-230
41416,09/02/2018,0,b'1',31,48,1,9,176,2898.550725,129,-230,
57257,04/12/2018,0,b'1',24,46,1,10,169,37.68115942,2.55673657,49,-230
47744,28/08/2018,861.195542,b'1',1,69,1,9,146,237.6811594,23.5564493,106,-230
35228,24/10/2017,0,b'0',1,51,6,9,146,131.3043478,13.01350187,119,-230
29099,17/08/2017,0,b'0',1,61,2,9,146,145.8550725,14.4556162,94,-229
484,08/02/2016,0,b'1',23,60,1,6,168,34.7826087,3.447285263,53,-230
64430,28/05/2019,1013.171226,b'1',14,52,1,9,159,217.3913043,14.79459925,131,-230
63162,09/04/2019,0,b'0',19,50,4,9,164,64.05797101,6.348750359,130,-230
48983,12/07/2018,506.585613,b'1',6,50,3,6,151,191.3043478,18.96006895,-28,-229
15866,09/01/2017,12158.05471,b'1',19,73,3,7,164,631.884058,62.62568228,128,-230
49973,26/07/2018,0,b'1',24,51,1,6,169,289.8550725,65,-230,
16813,08/02/2017,1215.805471,b'1',28,48,1,3,173,188.4057971,18.67279517,112,-230
42224,18/04/2018,405.2684904,b'0',2,51,3,9,147,148.4347826,14.71128986,68,-230
12587,29/07/2016,0,b'1',14,48,1,9,159,281.2985507,22.49353634,119,-230
81172,19/06/2020,810.5369807,b'1',28,41,1,9,173,219.1304348,15.22550991,126,-230
54243,25/09/2018,0,b'0',1,64,2,9,146,820.2898551,81.29847745,128,-230
68664,21/11/2019,506.585613,b'1',6,54,1,8,151,440.5797101,43.66561333,91,-230
51967,24/08/2018,0,b'1',19,62,1,9,164,530.4347826,52.57110026,123,-230
947,24/02/2016,0,b'0',19,52,1,9,164,41.44927536,4.108014938,139,-230
43276,05/03/2018,1519.756839,b'1',19,52,3,9,164,324.6376812,32.17466245,66,-230
96504,22/03/2021,0,b'1',19,47,2,3,164,395.3623188,39.18414249,131,-230
84008,10/06/2020,0,b'1',19,55,1,9,164,1543.478261,152.9732835,125,-230
72908,10/02/2020,0,b'1',1,39,3,9,146,71.88405797,7.124389543,84,-230
24754,30/03/2017,759.8784195,b'1',30,74,1,9,175,114.7826087,7.928756105,117,-230
18946,18/11/2016,0,b'1',14,60,2,9,159,320,31.71502442,101,-230
11915,03/10/2016,0,b'1',1,49,1,9,146,217.3913043,21.54553289,119,-230
8047,26/05/2016,0,b'1',2,53,2,6,147,250.7246377,24.84918127,100,-230
87911,20/10/2020,2026.342452,b'1',23,56,2,9,168,33.33333333,109,-229,
20931,14/03/2017,0,b'1',3,50,2,9,148,50.72463768,5.027291008,39,-230
78967,23/04/2020,0,b'1',14,53,1,9,159,347.826087,34.47285263,122,-230
13313,28/11/2016,0,b'0',14,41,1,9,159,75.36231884,7.46911807,114,-230
15009,10/11/2016,0,b'1',7,70,1,9,152,1098.782609,62.91295605,120,-230
14958,25/10/2016,0,b'1',1,64,2,9,146,86.95652174,4.309106579,68,-230
31845,06/07/2017,0,b'1',19,72,3,9,164,441.2173913,24.13099684,-18,-229
34529,21/09/2017,0,b'0',11,47,1,9,156,365.2173913,36.19649526,106,-230
71390,24/10/2019,0,b'1',14,46,1,6,159,113.0434783,11.2036771,68,-230
26033,20/04/2017,0,b'0',11,54,2,9,156,126.0869565,12.49640908,129,-230
51786,10/08/2018,0,b'1',19,72,4,3,164,260.8695652,25.85463947,123,-230
65930,01/10/2019,0,b'1',1,29,1,9,146,579.7101449,57.45475438,66,-230
70783,25/09/2019,0,b'1',19,52,1,9,164,39.13043478,2.614191324,109,-230
72092,05/02/2020,911.8541033,b'1',25,70,2,9,170,34.7826087,71,-230,
56956,08/02/2019,15197.56839,b'1',15,40,1,6,160,114.4927536,11.34731399,105,-230
89924,24/11/2020,1519.756839,b'1',6,73,3,5,151,869.5652174,99,-230,
86527,13/10/2020,0,b'1',19,46,3,9,164,147.826087,14.3636886,101,-230
17677,04/11/2016,962.5126646,b'1',9,51,2,6,154,598.5507246,59.3220339,124,-230
6918,24/05/2016,0,b'1',6,43,1,3,151,-608,-230,,
84856,02/09/2020,0,b'1',14,74,1,9,159,1821.73913,180.5515656,124,-230
59269,24/04/2019,2026.342452,b'1',22,74,1,9,167,785.5072464,11.43349612,114,-230
54017,16/10/2018,0,b'0',1,60,1,9,146,1072.173913,106.2625682,127,-230
35103,03/10/2017,0,b'1',1,74,2,9,146,744.9275362,73.82935938,132,-230
3635,02/03/2016,3546.099291,b'0',14,64,3,9,159,108.6956522,8.905486929,120,-230
94902,10/02/2021,0,b'1',6,55,1,9,151,423.1884058,41.9419707,132,-230
719,06/01/2016,1519.756839,b'1',13,37,1,9,158,-609,9999999770,,
63882,12/06/2019,2026.342452,b'1',11,62,1,6,156,455.0724638,45.10198219,114,-230
3411,29/01/2016,0,b'0',1,55,2,6,146,121.7391304,54,-230,
9687,06/07/2016,0,b'1',1,51,1,9,146,724.5652174,69.80752657,106,-230
63203,23/04/2019,0,b'1',15,45,1,9,160,98.55072464,9.767308245,93,-230
50432,05/09/2018,506.585613,b'1',21,58,2,6,166,663.7681159,65.78569377,99,-230
133,21/01/2016,4052.684904,b'1',11,74,2,5,156,424.6376812,42.08560758,110,-230
95305,12/02/2021,0,b'1',19,55,3,9,164,60.86956522,132,-230,
5064,15/06/2016,187.4366768,b'1',6,46,1,9,151,90,-230,,
73435,29/01/2020,1519.756839,b'1',9,52,3,3,154,234.7826087,23.26917552,124,-230
51513,23/08/2018,0,b'1',14,45,1,9,159,86.95652174,8.618213157,58,-230
11928,08/10/2016,0,b'1',15,57,1,9,160,872.4637681,86.46940534,93,-230
24737,31/03/2017,405.2684904,b'1',18,43,3,9,163,26.08695652,1.781097386,128,-230
86145,24/09/2020,0,b'1',19,60,3,9,164,173.9130435,17.23642631,86,-230
15864,21/10/2016,0,b'1',30,49,2,9,175,17.39130435,0.861821316,52,-230
62536,22/03/2019,0,b'0',9,50,1,9,154,371.0144928,36.7710428,115,-230
22584,12/01/2017,0,b'1',2,50,1,9,147,55.07246377,5.458201666,93,-230
50172,31/07/2018,0,b'0',3,53,1,9,148,236.2318841,23.41281241,99,-230
57139,30/11/2018,1013.171226,b'1',30,56,1,6,175,247.826087,24.5619075,38,-230
83236,10/07/2020,8105.369807,b'1',15,45,2,9,160,102.8985507,10.1982189,105,-230
3396,04/05/2016,0,b'1',14,54,2,9,159,237.6811594,23.5564493,113,-230
63811,28/05/2019,0,b'1',14,74,1,9,159,144.9275362,14.36340132,110,-230
92981,13/11/2020,303.9513678,b'1',19,54,3,9,164,423.1884058,41.9419707,51,-230
91655,11/12/2020,0,b'1',25,46,2,9,170,371.0144928,36.7710428,109,-230
80654,27/05/2020,0,b'1',24,54,2,6,169,376.8115942,4.050560184,58,-230
46655,24/05/2018,5065.85613,b'1',25,58,2,6,170,173.9130435,14.3636886,4,-230
23323,02/08/2017,0,b'1',15,65,3,9,160,563.7681159,55.87474864,81,-230
56107,07/12/2018,597.7710233,b'1',2,55,2,10,147,237.6811594,3.447285263,98,-230
64370,25/04/2019,0,b'1',15,60,1,9,160,150.7246377,14.93823614,45,-230
49097,06/07/2018,1215.805471,b'1',25,54,1,9,170,289.8550725,28.72737719,46,-230
80912,22/06/2020,1722.391084,b'1',2,53,2,9,147,637.6811594,3.447285263,119,-230
17918,16/01/2017,0,b'0',24,69,1,6,169,86.95652174,3.619649526,87,-230
75826,20/02/2020,1519.756839,b'1',28,53,1,3,173,105.7971014,10.48549267,46,-230
30308,23/04/2018,18237.08207,b'0',19,56,2,9,164,310.1449275,30.73829359,104,-230
57673,26/02/2019,0,b'1',18,72,2,9,163,1449.275362,143.636886,107,-230
32698,26/07/2017,1013.171226,b'0',13,60,1,9,158,23.1884058,2.298190175,104,-230
58007,06/02/2019,0,b'0',2,63,3,3,147,260.8695652,21.54553289,115,-230
29084,30/05/2017,810.5369807,b'1',6,41,1,9,151,121.7391304,6.607296754,64,-230
17392,12/10/2016,506.585613,b'0',9,42,3,3,154,22.60869565,2.240735421,89,-229
21991,19/01/2017,0,b'1',10,47,1,9,155,115.942029,11.49095088,54,-230
45838,12/04/2018,0,b'1',21,62,3,9,166,724.057971,71.76098822,70,-230
1992,28/01/2016,0,b'1',1,49,2,6,146,144.9246377,14.36340132,111,-230
34092,11/12/2017,354.6099291,b'1',28,40,1,4,173,98.55072464,6.262568228,48,-230
28705,17/05/2017,0,b'1',7,52,1,1,152,144.9275362,14.3636886,50,-229
12734,19/07/2016,0,b'0',1,53,1,9,146,76.8115942,7.612754955,91,-230
68426,26/08/2019,861.195542,b'0',9,45,3,3,154,117,-230,,
17967,25/10/2016,0,b'0',19,40,1,3,164,-609,9999999770,,
92042,21/10/2020,0,b'1',15,50,2,8,160,457.9710145,45.38925596,132,-230
24575,08/05/2017,0,b'0',21,49,1,9,166,268.115942,26.5728239,125,-230
92479,30/12/2020,0,b'0',1,48,1,9,146,173.9130435,17.23642631,98,-230
38346,08/12/2017,5876.39311,b'1',14,66,2,9,159,269.0086957,26.66130422,52,-230
